yt_id,start_seconds,end_seconds,positive_labels,downloaded
9Akt7RTDbqQ, 20.000, 30.000,"['/m/06_fw', '/m/09x0r']",True
7Z8Er005Ciw, 30.000, 40.000,"['/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9', '/m/09x0r']",True
rCxBEF1fNsk, 60.000, 70.000,"['/m/01jnbd', '/m/04rlf', '/m/0912c9']",True
RBnK6zCtUJY, 20.000, 30.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
13BO5lPNgRg, 30.000, 40.000,"['/m/012f08', '/m/02mk9', '/m/07q2z82', '/m/07yv9', '/m/0k4j']",True
-xYsfYZOI-Y, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",True
F4FqGUItx9w, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
AdTSpfTB0C8, 190.000, 200.000,['/m/02mfyn'],True
uAc_xUcrF0M, 140.000, 150.000,"['/m/0284vy3', '/m/04zmvq', '/m/07qv_d5', '/m/07yv9', '/m/0912c9']",True
JjMVj7zuNCU, 380.000, 390.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
BSnj_kRXH1g, 15.000, 25.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']",True
E2EvUvcmU_I, 10.000, 20.000,['/m/030rvx'],True
cEO4S_DmS54, 250.000, 260.000,['/m/02fs_r'],True
P5b2kPXlskM, 150.000, 160.000,"['/m/03cl9h', '/m/04rlf']",True
v4ehaGeo6vs, 190.000, 200.000,['/m/01y3hg'],False
n5_VVrV2x1M, 200.000, 210.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",True
kV9GDcDMi-Y, 30.000, 40.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']",False
NlzjIQiWodE, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",True
1pAuLvy2K7o, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
FMVSUhZp4zA, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
yVjivgsU2aA, 10.000, 20.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
KKx7dWRg8s8, 8.000, 18.000,['/m/02mfyn'],True
HVZlF3SsF7A, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
YtW7MHgQm8o, 0.000, 10.000,"['/m/012f08', '/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128']",True
gSGPOIf1b6c, 30.000, 40.000,"['/m/012f08', '/m/02mk9', '/m/07yv9']",True
hcF51SRl4TE, 160.000, 170.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
5ogGzl3HAWE, 70.000, 80.000,"['/m/04rlf', '/t/dd00128']",True
-d6yX-TM9Sg, 190.000, 200.000,['/t/dd00134'],True
4By8RS6D8WM, 20.000, 30.000,['/m/04fq5q'],True
SRx11eVshMs, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",True
03rnwB64S1U, 30.000, 40.000,['/m/09x0r'],False
7LHC-YxcR7U, 210.000, 220.000,"['/m/015lz1', '/m/0342h', '/m/04rlf', '/m/04szw']",True
3esRe2X9lL0, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
I74ah2OUwMA, 500.000, 510.000,"['/m/04rlf', '/t/dd00129']",True
OpmtLXu5NJI, 120.000, 130.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
fVwAEr7g3Tc, 40.000, 50.000,['/m/0gy1t2s'],True
UShWfGOXj7Y, 30.000, 40.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128']",False
nsIRn8MPHrA, 0.000, 1.000,['/m/0912c9'],False
XQYR3kA1cj8, 30.000, 40.000,"['/m/04rlf', '/m/0dgbq']",True
nY1gcEMzsWI, 10.000, 20.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3']",True
L0Wj4oR4-b8, 30.000, 40.000,"['/m/07pyf11', '/m/07q2z82', '/m/07rknqz', '/m/09x0r', '/m/0h9mv', '/m/0ltv']",True
Iigmz597BJ8, 0.000, 5.000,['/m/030rvx'],True
cs86Zj8pSxY, 20.000, 30.000,"['/m/04rlf', '/t/dd00125']",False
PTc6gD6w_7w, 310.000, 320.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",True
yUNCupBmNwI, 120.000, 130.000,"['/m/05x_td', '/m/07qv_d5']",True
HTKLaCdAQB4, 30.000, 40.000,"['/m/09x0r', '/m/0c3f7m']",True
24lqDu8X8z0, 22.000, 32.000,"['/m/07r04', '/m/07yv9']",True
xHXnVqXU_no, 30.000, 40.000,['/m/0ltv'],True
XiofCe_iG9I, 30.000, 40.000,"['/m/03qtwd', '/m/04rlf', '/t/dd00128']",True
bx3fVvbaZWc, 190.000, 200.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
bsWMujWzYvU, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",True
1pH633JwD8M, 15.000, 25.000,"['/m/01bjv', '/m/07yv9']",True
WxrKq0aI0iM, 130.000, 140.000,"['/m/04gxbd', '/m/0k4j']",True
pXanloQgd98, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",True
xn5_zqMNGEQ, 190.000, 200.000,"['/m/07yv9', '/m/0k4j']",True
P9qTJIjANxU, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
0tJevlglhe4, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
VFr1qUe0-FE, 60.000, 70.000,"['/m/04rlf', '/m/09x0r', '/m/0gy1t2s']",True
t00j8MTkNqA, 150.000, 160.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0ltv']",True
8VITSRYfXX8, 40.000, 50.000,"['/m/012f08', '/m/02mk9', '/m/04_sv', '/m/07yv9']",True
VtGKYSfWFvc, 30.000, 40.000,['/m/09x0r'],False
vYqMAkyytA0, 120.000, 130.000,"['/m/03kmc9', '/m/0dgbq']",False
LIhExivQcSo, 410.000, 420.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",True
k4losUdBYyk, 210.000, 220.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9']",True
bKlE8LZxDe4, 20.000, 30.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/m/0k4j']",True
0VeDtKRDy1Q, 30.000, 40.000,"['/m/01y3hg', '/m/07pp_mv', '/t/dd00125']",False
oE6yzyNgVsY, 30.000, 40.000,"['/m/07rrlb6', '/m/0838f', '/m/09x0r', '/m/0j6m2', '/m/0ytgt']",True
LB5hbEJ0-U0, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",True
un4lh2l8Nww, 200.000, 210.000,"['/m/04rlf', '/m/05r6t', '/m/07yv9', '/m/0k4j']",True
GCbXWdPcxGs, 30.000, 40.000,"['/m/015lz1', '/m/04rlf']",True
LJMRl-eZzZY, 80.000, 90.000,"['/m/030rvx', '/m/09x0r']",True
P5JFyB3FquY, 110.000, 120.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
To3gLrAWFx8, 180.000, 190.000,"['/m/03kmc9', '/m/0dgbq']",True
6y5T-92PvaU, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/t/dd00066']",True
QVRwOOczbkQ, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",False
U36hDvsPgxU, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128']",True
54xaY8fv8bI, 190.000, 200.000,['/m/0dgbq'],True
K2VG-aVNr7A, 140.000, 150.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j']",True
NNrBUn0F7c0, 13.000, 23.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/m/09x0r']",True
bkK9_VxO3zA, 140.000, 150.000,"['/m/04fq5q', '/m/04rlf']",True
ue31rBLJyFc, 450.000, 460.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
Eo8F5AVWv1Y, 240.000, 250.000,"['/m/02fs_r', '/m/09x0r']",True
6_jcxqDHoLg, 22.000, 32.000,"['/m/02mk9', '/m/07q2z82', '/m/07yv9', '/m/0k4j', '/t/dd00066']",True
lCvUpQAXFE0, 10.000, 20.000,"['/m/04gxbd', '/m/07yv9']",True
t-fb50b0eg4, 14.000, 24.000,['/t/dd00134'],True
OmBKcG8_qxA, 300.000, 310.000,"['/m/04rlf', '/m/09x0r', '/m/0ltv']",False
ZZUoF0I5S1c, 10.000, 20.000,"['/m/04gxbd', '/m/09x0r']",True
Ln33tgLyEbc, 120.000, 130.000,"['/m/07yv9', '/m/0btp2']",True
Ahjv9tMIoEU, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",True
dgzd9EMqKws, 300.000, 310.000,"['/m/012f08', '/m/019jd', '/m/02mk9', '/m/07yv9']",True
PsZ635SspBA, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
cJ21DPwpH5k, 0.000, 2.000,['/m/02fs_r'],False
XdA885D4jC8, 15.000, 25.000,"['/m/03cl9h', '/m/04rlf']",False
hdryQ62eIs4, 10.000, 20.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']",True
3UzaahXS1ek, 5.000, 15.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j']",True
UY4B6rhpugg, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",True
0amHVSbkaX8, 60.000, 70.000,"['/m/07pp_mv', '/m/0c3f7m']",True
-zxrdL6MlKI, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",True
AwC2SOPnP6Y, 10.000, 20.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9', '/t/dd00129']",True
4daBzjK33YA, 120.000, 130.000,"['/m/01y3hg', '/m/04rlf', '/m/09x0r']",True
nYCXRh4-W0Q, 230.000, 240.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",False
4zqkB-MAi2c, 50.000, 60.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128']",True
hbkMwLA1z8I, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",True
q2KdvPBK2q4, 260.000, 270.000,"['/m/07pp_mv', '/m/09x0r']",True
THAmAXUVeIQ, 30.000, 40.000,['/m/04rlf'],True
xNiK9_aiMtQ, 30.000, 40.000,"['/m/03cl9h', '/m/04rlf']",True
8hy7hmni4tc, 140.000, 150.000,['/m/03cl9h'],True
PW4EAYUbPYw, 0.000, 10.000,['/m/0btp2'],False
jbjdqh4oNgE, 320.000, 330.000,"['/m/07yv9', '/m/0h9mv', '/t/dd00129']",True
HB1Afivf5Uo, 30.000, 40.000,['/m/09x0r'],True
FlgmlP0lQmw, 0.000, 10.000,"['/m/04rlf', '/m/06_fw']",True
2K3uleg36qY, 50.000, 60.000,['/m/01y3hg'],False
JRO-Kfamaww, 10.000, 20.000,['/m/02mfyn'],True
jGRRdYCLsBo, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",False
jMfg-P-m9ZI, 20.000, 30.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/09x0r']",True
UMUTl8AjbvA, 40.000, 50.000,['/m/07pp_mv'],True
txKwULhKtSM, 70.000, 80.000,"['/m/0140xf', '/m/015lz1']",True
9p9Lg1SqJpg, 110.000, 120.000,"['/m/07qv_d5', '/m/0912c9', '/m/09x0r']",True
i81SNbxT0Dg, 20.000, 30.000,"['/m/07r04', '/m/07yv9', '/t/dd00092', '/t/dd00129']",True
0-oz5UCBmaA, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
zFR2tNBxi20, 30.000, 40.000,"['/m/0199g', '/m/07yv9']",True
6_Nn6QhvBp4, 30.000, 40.000,"['/m/015p6', '/m/09x0r']",True
6EZKxhUf_Mg, 30.000, 40.000,"['/m/02mk9', '/m/07q2z82', '/m/0k4j', '/t/dd00066']",True
Frq1kBVkoIw, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/t/dd00128']",False
zVnrJLtJZwQ, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",True
sqK5yl_FF2g, 120.000, 130.000,['/m/0c3f7m'],True
Ga55xVRvcTc, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",True
A8zf2cmrknA, 30.000, 40.000,"['/m/07r04', '/m/07yv9']",True
XSRLKA88r5g, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']",True
Q5-moZKRJmo, 30.000, 40.000,['/m/030rvx'],False
HKOwHQWpP34, 0.000, 10.000,['/t/dd00134'],True
hhOwlQHrkPo, 30.000, 40.000,"['/m/09x0r', '/m/0dv3j']",False
qnQkqHjQEdg, 30.000, 40.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
hS2y1WF0KyU, 0.000, 10.000,['/m/07pp_mv'],True
MOeh4RHN4o8, 0.000, 10.000,"['/m/04_sv', '/m/07yv9', '/t/dd00065']",True
q35PnM7KVaY, 18.000, 28.000,"['/m/0199g', '/m/07yv9']",True
JBSqw3YGdQI, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']",True
BJNjHtS6WZU, 11.000, 21.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9']",True
_JxwIalgoZo, 120.000, 130.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",True
d66SdUYJ-oE, 120.000, 130.000,['/m/06_fw'],True
y7S5qkoHRY0, 360.000, 370.000,"['/m/030rvx', '/m/09x0r']",True
xv_hYp43Qbc, 0.000, 10.000,"['/m/04fq5q', '/m/04rlf']",True
-DAJ-LoO1g8, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
A0x2-6r-e1k, 30.000, 40.000,"['/m/02fs_r', '/m/09x0r']",True
4LZ0omqW3hI, 70.000, 80.000,"['/m/02rhddq', '/m/07pb8fc', '/m/07r04', '/m/07yv9']",True
XPHwYsUwhyQ, 500.000, 510.000,"['/m/07r04', '/m/07yv9', '/t/dd00129']",True
m6VnZEvN9FE, 150.000, 160.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
Zaa39FDq0wA, 60.000, 70.000,"['/m/04rlf', '/m/09x0r', '/m/0c3f7m']",True
GQhfCtybIEg, 0.000, 10.000,"['/m/03cl9h', '/m/04rlf']",True
BrvvQkJf244, 210.000, 220.000,['/m/04fq5q'],True
xqv96EPg7so, 200.000, 210.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
FRAm0B6CMrs, 20.000, 30.000,"['/m/02mk9', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00126']",True
Bqms6FrZC1Q, 0.000, 10.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']",True
5A8usulEKl4, 30.000, 40.000,['/m/09x0r'],True
bb_nZOHmHdY, 30.000, 40.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0k4j']",True
oIQqhb6BmMo, 60.000, 70.000,"['/m/04gxbd', '/m/09x0r']",True
83XKs_6mKis, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
uXyeVw7ZmX4, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
L5R1StuBMCE, 30.000, 40.000,"['/m/07qv_d5', '/m/09x0r']",True
_ns2Zm-zOdQ, 0.000, 4.000,['/m/0gy1t2s'],True
ywceZOCdRcs, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']",True
Xzno7nZ05Ds, 520.000, 530.000,"['/m/07yv9', '/m/0ltv']",False
IjoePLT_cFw, 21.000, 31.000,['/m/0gy1t2s'],False
agLsoRkDE5o, 70.000, 80.000,"['/m/07r04', '/m/07yv9']",True
5AqsKmSXoT8, 20.000, 30.000,"['/m/02mk9', '/m/07yv9', '/m/0k4j', '/t/dd00066', '/t/dd00128']",True
pSA-1u89oHM, 40.000, 50.000,['/m/04zmvq'],True
Zkm-P_sT9W8, 30.000, 40.000,"['/m/02mk9', '/m/030rvx', '/m/07pb8fc', '/m/07yv9', '/m/09x0r', '/t/dd00066']",True
gAALH1CkVr4, 30.000, 40.000,"['/m/0199g', '/m/04rlf']",True
dQhIcmEl5lM, 0.000, 10.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0ltv']",True
WH3zqMQ-DB0, 0.000, 10.000,"['/m/0284vy3', '/m/04zmvq']",True
_huxAJiXhBs, 360.000, 370.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']",True
fjZYcXngD0k, 360.000, 370.000,"['/m/015lz1', '/m/04rlf']",True
sLUBRja_UrA, 30.000, 40.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']",True
F6r7uWGqD9c, 30.000, 40.000,"['/m/03m9d0z', '/m/05kq4', '/m/07yv9', '/m/0btp2', '/m/0k4j']",True
xAjKosxpLbw, 250.000, 260.000,"['/m/04zmvq', '/m/09x0r', '/t/dd00127']",True
H-LuKWNFvrg, 0.000, 10.000,['/m/0199g'],True
GgThj4RfZ2M, 0.000, 10.000,"['/m/01lsmm', '/m/02fs_r']",True
EI3FZdbWk-o, 30.000, 40.000,['/m/04rlf'],True
ohKU9tvmCNk, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
VWYRUqhInYM, 60.000, 70.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",True
t8HBGRZ3kMA, 530.000, 540.000,"['/m/07yv9', '/t/dd00129']",True
og988DWEciw, 1.000, 11.000,['/m/07pp_mv'],True
iGeSIqE1Rvg, 0.000, 10.000,['/m/06d_3'],False
g8ZlQt44XlE, 0.000, 10.000,"['/m/04zmvq', '/m/06hck5', '/m/0c1dj']",True
N08WM3fXAso, 70.000, 80.000,"['/m/09x0r', '/t/dd00048', '/t/dd00127']",False
mrTVzbN72pY, 0.000, 9.000,"['/m/0912c9', '/m/09x0r', '/t/dd00128']",True
A0laueTCh2M, 30.000, 40.000,"['/m/018w8', '/m/01bjv', '/m/07yv9']",True
2YF0MoibNYY, 1.000, 11.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
3iUxnUL_2tg, 170.000, 180.000,"['/m/04gxbd', '/m/09x0r']",True
mwgQWZm7CMw, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/09x0r']",True
iAWPR6e0juE, 490.000, 500.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",True
lo6wVAr9Cpk, 130.000, 140.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00066', '/t/dd00128']",True
B-AHJfsQRRA, 120.000, 130.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
9eZvi4y7cI8, 30.000, 40.000,"['/m/02mk9', '/t/dd00067']",True
Xz-7eIDwWsI, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",False
jOlVJv7jAHg, 30.000, 40.000,['/m/0199g'],True
4tKvAMmAUMM, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9']",True
474QDF2iZV0, 10.000, 20.000,['/m/02mk9'],True
hez9oKSYa6o, 10.000, 20.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",True
-hLSc9aPOms, 13.000, 23.000,['/m/02mfyn'],True
cJFjb9ZA-BE, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']",True
VhoKk74oiCk, 160.000, 170.000,['/m/04gxbd'],True
vEg2FtGk3iE, 20.000, 30.000,"['/m/0199g', '/m/07yv9', '/t/dd00128']",True
xZrF_j-HWsE, 11.000, 21.000,"['/m/012f08', '/m/03cl9h', '/m/04rlf', '/m/07yv9']",True
LR7PJw2xC6o, 10.000, 20.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
FF-KGBkTsvo, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
fzJFB-mlzYM, 100.000, 110.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr']",True
gg4mF4xZjfM, 10.000, 20.000,"['/m/03kmc9', '/m/0dgbq']",False
9VDKvu80Jgs, 30.000, 40.000,"['/m/02zsn', '/m/09x0r']",True
2X8KNiCEsW4, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",True
f5skTsAxC9E, 50.000, 60.000,"['/m/02mk9', '/m/09x0r']",True
PE02O9x_7Ks, 30.000, 40.000,['/m/030rvx'],True
FFPNpb2gni8, 50.000, 60.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
AjacFItRPW8, 30.000, 40.000,"['/m/03cl9h', '/m/04rlf']",True
0j8uGnMwGbs, 0.000, 7.000,['/m/04fq5q'],True
C1SkgB4JaUg, 10.000, 20.000,"['/m/030rvx', '/m/04rlf']",True
1lwFDyT_f-s, 0.000, 7.000,"['/m/012f08', '/m/07yv9', '/m/09x0r']",False
0MtHCUsvrPE, 30.000, 40.000,"['/m/06_fw', '/m/09x0r']",True
vhqGic54Vhk, 40.000, 50.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
5D8YHkr6-qU, 20.000, 30.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
FgMI3yEXj1Q, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
j9Z63H5hvrQ, 10.000, 20.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
X00NlTbIxBE, 30.000, 40.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9']",True
wTUeQgvZJAY, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
0cfi0pm0nZA, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
gNNDvXIqzpE, 110.000, 120.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
3N4v866Icqg, 0.000, 9.000,"['/m/07r04', '/m/07yv9', '/m/0gvgw0']",True
cBKNGWTbCbM, 30.000, 40.000,"['/m/0395lw', '/m/04rlf', '/m/09x0r', '/m/0gy1t2s']",True
n-UxY0PTc5E, 80.000, 90.000,"['/m/06_fw', '/m/09x0r']",True
G6XhCGAzcB4, 580.000, 590.000,"['/m/04_sv', '/m/07yv9']",True
SJrnbMTgKg0, 30.000, 40.000,['/m/01y3hg'],True
J0P50xBCxUg, 130.000, 140.000,"['/m/04_sv', '/m/07pb8fc', '/m/07yv9']",True
5jQKX0Kmv6c, 130.000, 140.000,"['/m/012f08', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
Yo76L7S7DzM, 10.000, 20.000,"['/m/0199g', '/m/07yv9', '/m/0gy1t2s']",True
H-pwjve723U, 70.000, 80.000,"['/m/0199g', '/m/09x0r']",True
eEJtUtSdLa4, 350.000, 360.000,"['/m/015lz1', '/m/04rlf', '/m/064t9']",True
3ZpRTULGeCg, 30.000, 40.000,['/m/02rhddq'],True
Oo_2C4jhjcU, 10.000, 20.000,"['/m/07yv9', '/t/dd00128']",True
RaDf8XmDY-Q, 1.000, 11.000,['/m/04fq5q'],True
z5Q8b7HfuPc, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']",True
rzCUpnJ5nOY, 400.000, 410.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
JmpNuHukKgk, 60.000, 70.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",True
DcxZeZ7063A, 20.000, 30.000,"['/m/02fs_r', '/m/09x0r', '/t/dd00125']",True
Mcd6_hZ5OjM, 100.000, 110.000,['/m/02mk9'],False
eBHJSwBtfCU, 80.000, 90.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9']",True
xdJdwQP69i8, 110.000, 120.000,['/m/06_fw'],False
1XjHE6ed2yc, 140.000, 150.000,"['/m/07r04', '/m/07yv9']",True
8wyiEudogKY, 8.000, 18.000,['/m/0912c9'],True
khv4LMj4FhI, 60.000, 70.000,"['/m/030rvx', '/m/04rlf']",True
2LuNSOMYG40, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9']",True
vRCf3uU7xxg, 220.000, 230.000,"['/m/04fq5q', '/m/04rlf', '/m/09x0r']",True
wKXVhiBbCEA, 30.000, 40.000,"['/m/04rlf', '/m/06h7j', '/m/09x0r', '/t/dd00128']",False
PLMkwNLI7as, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r']",True
B9XntQCc-CY, 150.000, 160.000,"['/m/01y3hg', '/m/09x0r', '/t/dd00125']",True
6SyahR_NS5w, 60.000, 70.000,['/m/02mfyn'],True
GKxND5oEGJc, 80.000, 90.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j']",True
7zZB7o1xTnM, 10.000, 20.000,"['/m/07yv9', '/m/0k5j', '/t/dd00128']",True
Yr80YDKhGBk, 80.000, 90.000,['/m/0c3f7m'],False
frCpruLnpYA, 60.000, 70.000,"['/m/07yv9', '/m/09x0r', '/t/dd00128']",False
9aK2LBnTT2s, 30.000, 40.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv']",False
2hbEUXpJUEw, 0.000, 10.000,"['/m/03kmc9', '/m/0dgbq']",True
3xh2kScw64U, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9', '/m/0k4j']",True
x7Tcwv4uW6A, 60.000, 70.000,"['/m/015lz1', '/m/028sqc', '/m/04rlf']",True
9uOOfuRD6Fc, 70.000, 80.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/06hck5', '/m/06wzb', '/m/07jdr', '/m/07rjwbb', '/m/07rwm0c']",True
rbTSW5JcTZ0, 140.000, 150.000,"['/m/030rvx', '/t/dd00125']",True
JMFhnXWAJLE, 30.000, 40.000,"['/m/09x0r', '/m/0c3f7m']",False
xI9KUq89WSA, 120.000, 130.000,"['/m/07yv9', '/m/09x0r', '/t/dd00129']",True
BKVrl0ZP0lI, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9']",True
1K0AdB5BSm0, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",True
