yt_id,start_seconds,end_seconds,positive_labels
3rmpo8syENU, 30.000, 40.000,['/m/09x0r']
eLr0QO7Rs-k, 60.000, 70.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
OHvoG_QdiiE, 0.000, 10.000,['/m/04gxbd']
6la6fGdE1_Q, 60.000, 70.000,['/m/06_fw']
9C05kilmLEk, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']"
J8-6CwHu_V0, 340.000, 350.000,"['/m/03cl9h', '/m/04rlf']"
GsrqWe67_iw, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
dw2mhtjn_AY, 280.000, 290.000,"['/m/01bjv', '/m/07yv9']"
XKVDPO-tyaw, 40.000, 50.000,['/m/0btp2']
BW_rrz7h0oA, 140.000, 150.000,['/m/0c3f7m']
9dmYNCXufk4, 30.000, 40.000,['/m/07r04']
UtLGcgDmYhI, 210.000, 220.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
kR7AQbDQ40I, 30.000, 40.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
iuhKycn3rOg, 0.000, 10.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/0btp2']"
C_L2zVjYEHg, 5.000, 15.000,"['/m/012f08', '/m/07yv9']"
JF1wZmNXicE, 50.000, 60.000,['/m/030rvx']
fTnIon6ORSA, 210.000, 220.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']"
FKlp7kXmqmc, 0.000, 10.000,"['/m/04_sv', '/m/04rlf', '/m/07yv9']"
BjYbp6cn4YE, 40.000, 50.000,"['/m/07yv9', '/m/0h9mv', '/m/0ltv']"
XabN7EKJbH0, 290.000, 300.000,"['/m/07yv9', '/m/0btp2']"
Iatv5LoXaeI, 300.000, 310.000,"['/m/02fs_r', '/m/046dlr', '/m/0fx9l', '/t/dd00125']"
IqKZlCXg-1I, 1.000, 11.000,"['/m/04fq5q', '/m/09x0r']"
0TuN3SMtJcA, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
3G7gM5LY7_8, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
L_1X7SYCYHM, 40.000, 50.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j']"
bsv5WeEvljk, 60.000, 70.000,"['/m/07pp_mv', '/m/09x0r', '/m/0g6b5']"
8RoNSdqsphk, 30.000, 40.000,"['/m/015lz1', '/m/04rlf', '/m/0ln16', '/m/0xzly']"
1-sQPD9cu-I, 0.000, 10.000,['/m/07qv_d5']
yAqFZnaMyb0, 60.000, 70.000,['/m/07pp_mv']
KLK8-ie6Yvg, 0.000, 10.000,"['/m/0199g', '/m/09x0r']"
WjS6m4FXuD4, 10.000, 20.000,"['/m/07yv9', '/t/dd00129']"
26rY8t9EskE, 30.000, 40.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']"
bRkaZCSpwlo, 40.000, 50.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
-B1uzsLG0Dk, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9']"
9uDUjYOvMRM, 30.000, 40.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/0k4j']"
TAkJa-wN8c4, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
3dILOG5ppyI, 490.000, 500.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']"
RK7JrYO4joM, 510.000, 520.000,"['/m/012f08', '/m/01bjv', '/m/07yv9']"
afiR7012sds, 70.000, 80.000,['/m/02mfyn']
oy9ZATc_WZw, 0.000, 6.000,['/m/06_fw']
-8OITuFZha8, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/m/09x0r']"
Szjba9sfcfs, 110.000, 120.000,"['/m/04_sv', '/m/07pb8fc', '/m/07yv9']"
eZxTHvgC0Ns, 0.000, 10.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
Nc-YPmCv1Gg, 110.000, 120.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
27PzD4maGtk, 10.000, 20.000,['/m/07rknqz']
M0H_SkL8EBE, 470.000, 480.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
OUY8giETkkw, 110.000, 120.000,"['/m/04_sv', '/m/07yv9']"
WSEjcAKaWDY, 12.000, 22.000,"['/m/02fs_r', '/m/04rlf']"
ADvRBn1SkMg, 520.000, 530.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00129']"
2_kLD3IbF2c, 10.000, 20.000,"['/m/04fq5q', '/m/04rlf']"
-Eb2mB0bn0U, 30.000, 40.000,"['/m/012f08', '/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0k4j']"
CqgZ5bhbpRY, 420.000, 430.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
C705QUIPVHc, 40.000, 50.000,"['/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
252tjJf1-Lg, 30.000, 40.000,['/t/dd00134']
58ExQcYGvzw, 190.000, 200.000,"['/m/07yv9', '/m/0k4j', '/t/dd00128']"
BYV3NINFOCo, 240.000, 250.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
28dSHMdwY_I, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
z2Qm6oOZLDc, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
8GBMpy-LMg4, 190.000, 200.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j', '/m/0ltv']"
wLyUtE5qsYg, 110.000, 120.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0ltv']"
ys8vNKbnts0, 40.000, 50.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00134']"
-NBRp5qsrYQ, 21.000, 31.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']"
yFSaIjoXMkE, 190.000, 200.000,"['/m/09x0r', '/t/dd00129']"
oZjG9l_vvOo, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
2p1mmXYZAe4, 30.000, 40.000,['/t/dd00128']
5_qTh_HueRA, 210.000, 220.000,"['/m/04fq5q', '/m/04rlf']"
AoT1gMVzi_U, 20.000, 30.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
--9VR_F7CtY, 30.000, 40.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/0k4j']"
bb_nZOHmHdY, 30.000, 40.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0k4j']"
9RH6U_DGfvc, 0.000, 10.000,"['/m/012f08', '/m/07q2z82', '/m/07yv9']"
PDdEEL_pYic, 2.000, 12.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9']"
gU1PDdat7Nw, 170.000, 180.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr']"
Lg0WAvBxBxo, 80.000, 90.000,"['/m/07yv9', '/t/dd00129']"
AjAg6xI6uDA, 40.000, 50.000,"['/m/03kmc9', '/m/0dgbq']"
_F_LgqdUZjA, 0.000, 10.000,"['/m/07r04', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
RAWwLWSr5-A, 50.000, 60.000,"['/m/07qv_d5', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
0YErPHsAxWM, 80.000, 90.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
41LvLZhj_fg, 30.000, 40.000,['/m/02mk9']
W0o0CFsIcGA, 110.000, 120.000,"['/m/09x0r', '/m/0gy1t2s']"
LbleT_vZrzE, 380.000, 390.000,"['/m/0912c9', '/m/09x0r']"
AvkGDq60fdc, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9']"
J9FNmN-OD38, 10.000, 20.000,"['/m/07yv9', '/m/0k4j']"
7b7Bl4X0noI, 30.000, 40.000,['/m/030rvx']
5C6xe-7L8tI, 15.000, 25.000,"['/m/02rhddq', '/m/09x0r']"
IU6i9FnNsVE, 0.000, 6.000,"['/m/07qv_d5', '/m/09x0r']"
qUxP05BUzPA, 20.000, 30.000,['/m/0912c9']
ZcEZnEqzCYU, 0.000, 7.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9']"
atvV7lhPIMo, 2.000, 12.000,"['/m/07r04', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00128']"
8NTy_fHQniM, 450.000, 460.000,"['/m/07pp_mv', '/t/dd00129']"
1yRMYH8cSFM, 190.000, 200.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr']"
iH_rURfE5js, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/m/09x0r']"
kC2t97-pw5Q, 20.000, 30.000,"['/m/04_sv', '/m/07yv9', '/m/0h9mv', '/m/0ltv', '/t/dd00128']"
YsVOZSupA3c, 0.000, 10.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
sPIVQMQTRmk, 0.000, 10.000,"['/m/012f08', '/m/07qv_d5', '/m/07yv9', '/m/09x0r']"
h02OZNwH0mY, 30.000, 40.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/0k4j']"
Hu8lxbHYaqg, 40.000, 50.000,['/m/02mfyn']
VuZAxvsKwxc, 340.000, 350.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
318TvBNDvC4, 200.000, 210.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']"
9po57zQ0s9s, 170.000, 180.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/0k4j']"
kmkwCQi_VX8, 50.000, 60.000,"['/m/07pp_mv', '/t/dd00126']"
RighhtPYHGQ, 0.000, 10.000,['/m/0gy1t2s']
hQYxxdZIjp0, 30.000, 40.000,"['/m/04rlf', '/m/05pd6']"
Pw9pxHjELVs, 1.000, 11.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
mYI2QzLce_s, 30.000, 40.000,['/m/0gy1t2s']
fg2wvdy8uVM, 30.000, 40.000,"['/m/01kcd', '/m/0319l', '/m/03_d0', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/m/05pd6', '/m/07c6l', '/m/07gql']"
YUpKxZKtfxw, 0.000, 8.000,"['/m/07yv9', '/m/0912c9', '/m/0k4j']"
WpWO3kc3oa4, 310.000, 320.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2']"
_mw_eX2VhZM, 80.000, 90.000,"['/m/02mk9', '/m/07yv9', '/m/0cmf2', '/m/0k5j']"
9L3EMXLufVg, 0.000, 10.000,"['/m/04rlf', '/m/0gy1t2s']"
l7tCgOoT2Iw, 80.000, 90.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
HYFF86guIx0, 280.000, 290.000,"['/m/011k_j', '/m/04fq5q']"
6fwRMX3H0mc, 120.000, 130.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/t/dd00129']"
ppug2SZ9NHk, 0.000, 8.000,['/m/0gy1t2s']
Z3TltvbzLHI, 0.000, 10.000,['/m/04gxbd']
SdXL3c_C1m8, 90.000, 100.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
tiwn2slyH4A, 16.000, 26.000,"['/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00128']"
Vzgsddsd4RE, 0.000, 10.000,"['/m/06_fw', '/m/09x0r', '/t/dd00129']"
8cNpem5nU8U, 30.000, 40.000,"['/m/07yv9', '/m/0btp2']"
COyNYdhKYZU, 65.000, 75.000,"['/m/04_sv', '/m/07yv9']"
ItnaakpiXvY, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9']"
uTYr2Ts4ESg, 30.000, 40.000,"['/m/07jdr', '/m/07yv9', '/t/dd00129']"
yUu4A46nFok, 30.000, 40.000,['/m/04_sv']
2JqPU12s2f8, 200.000, 210.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00048']"
nMnmwEVcc7Q, 30.000, 40.000,['/m/09x0r']
q-4vcpBVbWs, 40.000, 50.000,['/m/06_fw']
9qCEfNkVozs, 30.000, 40.000,['/m/04rlf']
iXkpD0L_5Jg, 10.000, 20.000,"['/m/01bjv', '/m/07yv9', '/t/dd00128']"
uXFBnCvTQRY, 500.000, 510.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
OTMAZ1M2CC0, 30.000, 40.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr']"
dA4TiiDZXaw, 300.000, 310.000,['/m/07r04']
5Exl-T2KDR4, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
LYQKmfZ6lzA, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
0q9MmzNS2_o, 1.000, 11.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']"
ogpFSku6hvI, 10.000, 20.000,"['/m/04_sv', '/m/07yv9', '/t/dd00129']"
JVDGwvRONgA, 570.000, 580.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2']"
A2E305C0uFo, 0.000, 8.000,['/m/02mfyn']
1R2Ejgfkmp8, 0.000, 10.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
3ZB0HfkO0tQ, 80.000, 90.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/t/dd00126']"
nnW1Hin1tCA, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
WFBJDdsp8Vg, 130.000, 140.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
KLys1R0GulU, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']"
P-f5jCowr7g, 10.000, 20.000,['/m/07pp_mv']
fMGNky979o4, 50.000, 60.000,['/m/02fs_r']
MJ_-PQ1L_Fg, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
S5hKt8YDJnw, 330.000, 340.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']"
Wp5uwlRUA_4, 30.000, 40.000,"['/m/015lz1', '/m/04rlf', '/m/0dq0md']"
uyoU4BwTHmo, 30.000, 40.000,['/m/09x0r']
EXqbmApdUdI, 50.000, 60.000,"['/m/015lz1', '/m/04rlf', '/m/064t9']"
ARCE-L49ecQ, 30.000, 40.000,"['/m/04rlf', '/m/06_fw']"
7Ma67n3TbwI, 0.000, 10.000,"['/m/04fq5q', '/m/07pzfmf']"
6BmwCshrGog, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
ayZjnvJ7al8, 100.000, 110.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
XMDZobTbAz4, 50.000, 60.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr', '/m/07yv9', '/m/0912c9']"
UMtYd5_j_WI, 80.000, 90.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']"
UdH13zOPNFw, 50.000, 60.000,['/m/0c3f7m']
LQsR8LM0F_s, 30.000, 40.000,"['/m/0199g', '/m/0395lw', '/m/0gy1t2s']"
_xfJOst0a-0, 20.000, 30.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
q9-ts3pOrq0, 14.000, 24.000,"['/m/04rlf', '/m/07r5c2p', '/m/09x0r']"
-zNEcuo28oE, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
XYkknYZ9xjY, 410.000, 420.000,"['/m/04fq5q', '/m/07yv9']"
LIhExivQcSo, 410.000, 420.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
cY6HDOEiINs, 40.000, 50.000,"['/m/06_fw', '/m/09x0r']"
9uEhnmE1X3c, 0.000, 9.000,"['/m/012f08', '/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/m/0k4j']"
eJm4BcSr6k4, 0.000, 9.000,"['/m/07r04', '/m/07yv9', '/t/dd00092']"
eN6PdVQkcYA, 30.000, 40.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']"
Uv8Uav-uULE, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
wSgOqg3R0u4, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']"
BjNFyjrAAtU, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
3b2F2O1y_Zc, 30.000, 40.000,['/m/030rvx']
YVLoWLEfAxk, 6.000, 16.000,['/m/04fq5q']
oFxKYPwxNV8, 30.000, 40.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']"
tBVV7J9UBvQ, 20.000, 30.000,['/m/0btp2']
nuu2iNisoQc, 6.000, 16.000,"['/m/03kmc9', '/m/0dgbq']"
fmySqvkqAxM, 40.000, 50.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']"
FAS1HHE_CCM, 30.000, 40.000,"['/m/09x0r', '/m/0c3f7m']"
txSbxzwp-Hw, 0.000, 10.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
yPHY4wUX2gw, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/07yv9']"
O-PdPmAw5X8, 390.000, 400.000,['/m/01y3hg']
LyXFR3S27Jc, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
_COUhYgRBno, 80.000, 90.000,"['/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
vB_-nNZVrAY, 30.000, 40.000,"['/m/02fs_r', '/m/04rlf']"
2-DUISze_PI, 10.000, 20.000,"['/m/09x0r', '/t/dd00129']"
7xt6WcsDoLg, 120.000, 130.000,['/m/0btp2']
nCMz_osRQxI, 20.000, 30.000,"['/m/01bjv', '/m/07yv9']"
AiNXlaTJ5ew, 80.000, 90.000,"['/m/07r04', '/m/07yv9', '/m/0h9mv']"
y3M7a7sPQAU, 10.000, 20.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
TBRCGNMQoTg, 21.000, 31.000,"['/m/01y3hg', '/m/07pp_mv', '/m/09x0r']"
we-0PfFTiZ0, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
srIlUvNx9So, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
1eQCY4_cTbE, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
eRr6Z_nWG5A, 20.000, 30.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
MHC3R1yWbRA, 30.000, 40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']"
8fovEPX6V_s, 230.000, 240.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr']"
EXn4SwVVK9c, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
mTjB6n1bvRM, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
iXKAj6Fb2Eg, 30.000, 40.000,['/m/02mfyn']
4rE7-wxngX0, 0.000, 10.000,"['/m/07yv9', '/m/0k4j', '/t/dd00126']"
z5TPQKwX8eo, 30.000, 40.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']"
YD6qADNrHnI, 360.000, 370.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
8nRp29GyvfM, 60.000, 70.000,"['/m/01y3hg', '/m/02fs_r', '/m/09x0r', '/t/dd00125']"
rc39k_b8uhM, 290.000, 300.000,"['/m/01j4z9', '/m/083vt', '/t/dd00129']"
SboNAMNq52s, 170.000, 180.000,"['/m/04rlf', '/m/06_fw']"
qqrzO4B8JHA, 30.000, 40.000,"['/m/06h7j', '/m/09x0r', '/t/dd00128']"
Dk4AD5kkqB4, 70.000, 80.000,"['/m/04rlf', '/m/07rknqz']"
0VjkHdAS4mI, 140.000, 150.000,"['/m/012f08', '/m/04_sv', '/m/07pp_mv', '/m/07yv9']"
MkCM5JhTZ0k, 300.000, 310.000,['/m/04gxbd']
NOvAqkMCVpA, 30.000, 40.000,"['/m/03kmc9', '/m/09x0r', '/m/0dgbq']"
-IAMXqEcDGA, 0.000, 6.000,"['/m/04fq5q', '/t/dd00128']"
zrlnbE7Lgps, 60.000, 70.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
H4huUtsGrh0, 0.000, 10.000,['/m/0gy1t2s']
-XoATxJ-Qcg, 220.000, 230.000,"['/m/012f08', '/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0btp2']"
3RjNQsVyP7Q, 390.000, 400.000,"['/m/07yv9', '/m/0912c9', '/m/09x0r', '/m/0k4j']"
q_fzXdyMnkA, 50.000, 60.000,"['/m/07qv_d5', '/m/09x0r', '/t/dd00128']"
Kggs4I-oZyQ, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
s0F2kzW8quU, 160.000, 170.000,"['/m/09x0r', '/m/0gy1t2s']"
CTke8TAjmao, 6.000, 16.000,"['/m/07yv9', '/m/0912c9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
apPVmCPhXdA, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
bc7-Uv_5BEA, 70.000, 80.000,"['/m/03kmc9', '/m/04rlf', '/m/0dgbq']"
rsxG87gHWFI, 30.000, 40.000,"['/m/030rvx', '/m/068hy', '/m/0bt9lr', '/m/0jbk', '/t/dd00136']"
WioZMX0dhbg, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/0gvgw0']"
m80oHxP_uU8, 30.000, 40.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/m/0ltv']"
laPUervHNjU, 21.000, 31.000,['/m/0gy1t2s']
bztKfhz74Uo, 20.000, 30.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/0k4j', '/m/0ltv']"
eBHJSwBtfCU, 80.000, 90.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9']"
C7F60LRMcbY, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/t/dd00067']"
ikHblCcDjo4, 20.000, 30.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']"
8wiN94UrZYE, 30.000, 40.000,"['/m/015p6', '/m/09x0r', '/m/0h0rv', '/t/dd00129']"
q_4AlvUJ9-8, 330.000, 340.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
wNYcWFSZ5As, 560.000, 570.000,"['/m/030rvx', '/m/09x0r', '/t/dd00128']"
zpsOHpUwUfY, 0.000, 10.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']"
8TfScd_xEA8, 520.000, 530.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
Ygs7oov0wks, 130.000, 140.000,['/m/04gxbd']
utTgjmfxPkc, 240.000, 250.000,"['/m/03cl9h', '/m/04rlf']"
ZYPK2sHbsIM, 300.000, 310.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
rad-iM5Ssbo, 0.000, 10.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00128']"
FN4IjOh1U9U, 90.000, 100.000,"['/m/02mk9', '/m/07yv9']"
2OBhF99jFGo, 180.000, 190.000,"['/m/06_fw', '/m/09x0r']"
VVlWhzTK2-Y, 0.000, 10.000,"['/m/09x0r', '/t/dd00129']"
6EuUxqlXz6Y, 70.000, 80.000,"['/m/09x0r', '/t/dd00128']"
1NXRBOuG7w8, 60.000, 70.000,"['/m/02mk9', '/m/07r04', '/m/07yv9', '/m/096m7z']"
d4jAWTRmdsE, 20.000, 30.000,['/m/0gy1t2s']
1JoETSIfh7g, 30.000, 40.000,"['/m/04rlf', '/m/07rknqz']"
RZn5GF6Yyyk, 80.000, 90.000,['/m/02mfyn']
quT1mCC-nRk, 1.000, 11.000,"['/m/01j3sz', '/m/04fq5q', '/m/0912c9', '/m/09x0r', '/t/dd00125']"
1RHdc7RQ-Mg, 30.000, 40.000,"['/m/04rlf', '/m/0k4j', '/t/dd00134']"
5frLQyu9ijs, 50.000, 60.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
2VqHpGDheXA, 30.000, 40.000,"['/m/04rlf', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
p09LWqgAlVI, 110.000, 120.000,['/m/0btp2']
sW3J0be8EVE, 340.000, 350.000,"['/m/0199g', '/m/09x0r']"
dM4VhbizGII, 90.000, 100.000,"['/m/012f08', '/m/03v3yw', '/m/07pbtc8', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
VrOV4W_nLCk, 20.000, 30.000,['/m/06_fw']
gsEvRf6ahjw, 30.000, 40.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r']"
WMjytu6-ltE, 20.000, 30.000,"['/m/07yv9', '/m/0912c9']"
gnFJpz5LgBc, 0.000, 10.000,"['/m/02mk9', '/m/07jdr', '/m/07yv9']"
trjPXlEOfFs, 50.000, 60.000,['/m/030rvx']
bmYFNd_RmoU, 30.000, 40.000,"['/m/0199g', '/m/09x0r', '/m/0gy1t2s']"
MlSqo7Hj-Gg, 0.000, 10.000,"['/m/046dlr', '/m/06bz3', '/m/07pp_mv']"
sv5_PZuSzMY, 40.000, 50.000,['/m/07pp_mv']
NuFQzTRbR1c, 80.000, 90.000,"['/m/06_fw', '/m/06bxc']"
EZ7UOs-FUjc, 220.000, 230.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0j2kx']"
-B9XpiViAv0, 30.000, 40.000,"['/m/02mk9', '/m/04rlf', '/m/07yv9', '/t/dd00130']"
3D9Lo7BcN9w, 220.000, 230.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
4kkRWlNFTPw, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']"
CKEx20E2QLo, 30.000, 40.000,"['/m/04k94', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
5BtwWDPl8AU, 30.000, 40.000,['/t/dd00128']
DLk60zTDRvc, 30.000, 40.000,['/m/09x0r']
PaWhD-nlzDo, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
HvFxCGKsfL8, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
bCGtzspNbNo, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']"
KgM79AuEcPA, 130.000, 140.000,['/m/04gxbd']
